roadId,from_node,to_node,from_node_lat,from_node_lon,to_node_lat,to_node_lon,length
2406,42432928,42432929,40.810094,-73.953079,40.810765,-73.952591,85.19356696265035
2407,42432928,42435803,40.810094,-73.953079,40.8094996,-73.9516742,135.62749625290294
2408,42432928,42432926,40.810094,-73.953079,40.809237,-73.953005,95.61065250425783
2409,42432929,42432931,40.810765,-73.952591,40.811442,-73.952101,85.85929547126639
2410,42432929,42432928,40.810765,-73.952591,40.810094,-73.953079,85.19356696265035
2411,42432929,42440144,40.810765,-73.952591,40.81137,-73.954011,137.3214027651075
2412,42432929,42435805,40.810765,-73.952591,40.8101762,-73.9511777,135.95288557431806
2413,42432931,42432929,40.811442,-73.952101,40.810765,-73.952591,85.85929547126639
2414,42432931,42432932,40.811442,-73.952101,40.812008,-73.951506,80.47491983659927
2415,42432931,42440146,40.811442,-73.952101,40.812051,-73.953544,139.23094746874668
2416,42432932,42427519,40.812008,-73.951506,40.812316,-73.952228,69.84226625292119
2417,42432932,42432931,40.812008,-73.951506,40.811442,-73.952101,80.47491983659927
2418,42432932,42432933,40.812008,-73.951506,40.812575,-73.950927,79.72889673050368
2419,42432933,42432932,40.812575,-73.950927,40.812008,-73.951506,79.72889673050368
2420,42432933,42435814,40.812575,-73.950927,40.812103,-73.949757,111.73226220966181
2421,42432933,42432936,40.812575,-73.950927,40.813159,-73.95035,81.13026271113085
2422,42432936,42432933,40.813159,-73.95035,40.812575,-73.950927,81.13026271113085
2423,42432936,42432949,40.813159,-73.95035,40.815692,-73.948677,315.63779810574846
2424,42432949,42432936,40.815692,-73.948677,40.813159,-73.95035,315.6377981057486
2425,42432949,42432950,40.815692,-73.948677,40.816374,-73.948356,80.50818118654428
2426,42432950,42432949,40.816374,-73.948356,40.815692,-73.948677,80.50818118654428
2427,42432950,42435837,40.816374,-73.948356,40.81583,-73.947034,126.80991585277293
2428,42432950,42439588,40.816374,-73.948356,40.817116,-73.948009,87.52769497198881
2429,42432954,42439590,40.817855,-73.947666,40.81776,-73.947441,21.711855516107846
2430,42432954,42439588,40.817855,-73.947666,40.817116,-73.948009,87.10086916828084
2431,42432954,42432955,40.817855,-73.947666,40.818535,-73.94735,80.15770644000688
2432,42432955,42432954,40.818535,-73.94735,40.817855,-73.947666,80.15770644000688
2433,42432955,42432956,40.818535,-73.94735,40.819209,-73.947036,79.47254502525202
2434,42432956,42435981,40.819209,-73.947036,40.819006,-73.946522,48.86015351815138
2435,42432956,42432957,40.819209,-73.947036,40.819895,-73.946718,80.84291786659647
2436,42432956,42432955,40.819209,-73.947036,40.818535,-73.94735,79.47254502525202
2437,42432957,42432960,40.819895,-73.946718,40.820572,-73.946403,79.81511939615281
2438,42432957,42432956,40.819895,-73.946718,40.819209,-73.947036,80.84291786659647
2439,42432960,42432957,40.820572,-73.946403,40.819895,-73.946718,79.81511939615281
2440,42432960,42433789,40.820572,-73.946403,40.820255,-73.945613,75.35452581222191
2441,42432960,42432961,40.820572,-73.946403,40.8212618,-73.9460796,81.39298497143521
2442,42432961,42439601,40.8212618,-73.9460796,40.8208736,-73.9451567,88.9778790467071
2443,42432961,42447389,40.8212618,-73.9460796,40.8217502,-73.9472408,111.95070724871542
2444,42432961,42432963,40.8212618,-73.9460796,40.8240379,-73.9447664,328.0320401145668
2445,42432961,42432960,40.8212618,-73.9460796,40.820572,-73.946403,81.39298497143521
2446,42432963,42434259,40.8240379,-73.9447664,40.8246448,-73.9462259,140.33572385842808
2447,42432963,42432961,40.8240379,-73.9447664,40.8212618,-73.9460796,328.0320401145668
2448,42432963,4205440426,40.8240379,-73.9447664,40.824705,-73.944268,85.24294449026183
2449,42432963,42434255,40.8240379,-73.9447664,40.823648,-73.9438506,88.54726083607103
2450,42432967,42448661,40.825332,-73.943813,40.8259476,-73.9452763,141.08444134576382
2451,42432967,4205440426,40.825332,-73.943813,40.824705,-73.944268,79.56642118032894
2452,42432967,42432970,40.825332,-73.943813,40.825956,-73.943357,79.31523230621016
2453,42432970,42431643,40.825956,-73.943357,40.826645,-73.943059,80.61632020573093
2454,42432970,42432967,40.825956,-73.943357,40.825332,-73.943813,79.31523230621018
2455,42432970,42427881,40.825956,-73.943357,40.8272063,-73.9424535,158.50848997038034
2456,42432974,42427881,40.8273441,-73.9427817,40.8272063,-73.9424535,31.628624979344817
2457,42432974,42431643,40.8273441,-73.9427817,40.826645,-73.943059,81.16423274437595
2458,42432974,4205440429,40.8273441,-73.9427817,40.8280379,-73.942508,80.51263045744692
2459,42432980,42442645,40.8294451,-73.9419432,40.8302699,-73.9439142,189.7970017484374
2460,42432980,2504882506,40.8294451,-73.9419432,40.8287277,-73.9422069,82.79939728254675
2461,42432980,42432983,40.8294451,-73.9419432,40.83016,-73.941667,82.82180699641144
2462,42432983,42432980,40.83016,-73.941667,40.8294451,-73.9419432,82.82180699641144
2463,42432983,42432985,40.83016,-73.941667,40.830891,-73.941368,85.09060352101659
2464,42432985,42442651,40.830891,-73.941368,40.8315635,-73.9429693,154.32632150355587
2465,42432985,42439673,40.830891,-73.941368,40.830458,-73.940346,98.70070233405968
2466,42432985,42432990,40.830891,-73.941368,40.8323747,-73.9408792,170.0256134665139
2467,42432985,42432983,40.830891,-73.941368,40.83016,-73.941667,85.09060352101659
2468,42432990,42432992,40.8323747,-73.9408792,40.833098,-73.940653,82.64513913770085
2469,42432990,42442656,40.8323747,-73.9408792,40.8328806,-73.9420072,110.48892823606607
2470,42432990,42456979,40.8323747,-73.9408792,40.8321814,-73.9404015,45.64991034730713
2471,42432990,42432985,40.8323747,-73.9408792,40.830891,-73.941368,170.0256134665139
2472,42432992,42432990,40.833098,-73.940653,40.8323747,-73.9408792,82.64513913770085
2473,42432992,42432994,40.833098,-73.940653,40.833786,-73.94036,80.38013491242171
2474,42432992,42439711,40.833098,-73.940653,40.832685,-73.939676,94.30415425141959
2475,42432994,42432992,40.833786,-73.94036,40.833098,-73.940653,80.38013491242171
2476,42432994,42432999,40.833786,-73.94036,40.8344923,-73.940048,82.81340212432977
2477,42432994,42438257,40.833786,-73.94036,40.8341102,-73.941109,72.71072104565033
2478,42432999,42432994,40.8344923,-73.940048,40.833786,-73.94036,82.81340212432977
2479,42432999,42433011,40.8344923,-73.940048,40.8350754,-73.9397872,68.45638381711079
2480,42432999,42446919,40.8344923,-73.940048,40.834156,-73.9392421,77.783440195748
2481,42433011,2075596386,40.8350754,-73.9397872,40.8356703,-73.9395793,78.2483528467951
2482,42433011,42442671,40.8350754,-73.9397872,40.8353595,-73.9401964,49.9366452790853
2483,42433014,42442671,40.8358221,-73.9398835,40.8353595,-73.9401964,57.80184853984112
2484,42433014,2075596386,40.8358221,-73.9398835,40.8356703,-73.9395793,30.701775129861712
2485,42433014,42442684,40.8358221,-73.9398835,40.8365699,-73.9393412,94.90191303199452
2486,42433017,42433014,40.8361153,-73.9400362,40.8358221,-73.9398835,37.20090353034445
2487,42433020,42433024,40.8369643,-73.9401714,40.837714,-73.939994,84.68105486978182
2488,42433020,561035378,40.8369643,-73.9401714,40.837767,-73.9420965,185.2219250626215
2489,42433020,42433017,40.8369643,-73.9401714,40.8361153,-73.9400362,95.07545162809079
2490,42433024,42433020,40.837714,-73.939994,40.8369643,-73.9401714,84.68105486978182
2491,42433024,42442697,40.837714,-73.939994,40.8372351,-73.9388597,109.45525876041764
2492,42433024,42433027,40.837714,-73.939994,40.8385135,-73.9398455,89.76733082343294
2493,42433027,42437319,40.8385135,-73.9398455,40.8378835,-73.9383539,144.0053301741084
2494,42433027,42433024,40.8385135,-73.9398455,40.837714,-73.939994,89.76733082343294
2495,42433027,561035380,40.8385135,-73.9398455,40.8391601,-73.9410885,127.08560519216496
2496,42433027,2499803009,40.8385135,-73.9398455,40.8386955,-73.9398511,20.23980768694684
2497,42433030,42432228,40.8395698,-73.9398826,40.8402585,-73.9396778,78.49067521911438
2498,42433030,42455234,40.8395698,-73.9398826,40.839296,-73.939239,62.21716824063148
2499,42433030,561035381,40.8395698,-73.9398826,40.8398471,-73.9405865,66.87591158424215
2500,42433030,2499803009,40.8395698,-73.9398826,40.8386955,-73.9398511,97.4637646180559
2501,42433035,42455238,40.84095,-73.9394804,40.840487,-73.938364,107.27986816972317
2502,42433035,561035382,40.84095,-73.9394804,40.8410581,-73.9397145,23.108171601977528
2503,42433035,42428980,40.84095,-73.9394804,40.8416657,-73.9392736,81.61897484316626
2504,42433035,42432228,40.84095,-73.9394804,40.8402585,-73.9396778,78.72444699145838
2505,42433041,42454622,40.842261,-73.9388329,40.841679,-73.937494,130.11257530889594
2506,42433041,42433043,40.842261,-73.9388329,40.8429055,-73.9384302,79.37977616692758
2507,42433043,42428985,40.8429055,-73.9384302,40.843223,-73.939177,72.1825139342318
2508,42433043,42433044,40.8429055,-73.9384302,40.843501,-73.937982,76.23105595471587
2509,42433043,42428984,40.8429055,-73.9384302,40.842436,-73.939255,106.67788464918289
2510,42433044,42429466,40.843501,-73.937982,40.844137,-73.937518,80.80908475387466
2511,42433044,42433043,40.843501,-73.937982,40.8429055,-73.9384302,76.23105595471587
2512,42433044,42455245,40.843501,-73.937982,40.842915,-73.93659,134.23037463236972
2513,42433046,42429466,40.844788,-73.937043,40.844137,-73.937518,82.71726976392652
2514,42433046,42433057,40.844788,-73.937043,40.845434,-73.93657,82.149328720252
2515,42433046,42454611,40.844788,-73.937043,40.844201,-73.935653,134.1370281705852
2516,42433057,42433046,40.845434,-73.93657,40.844788,-73.937043,82.149328720252
2517,42433057,42446337,40.845434,-73.93657,40.845948,-73.937809,119.06929875753497
2518,42433057,42433058,40.845434,-73.93657,40.846105,-73.936078,85.35694517913544
2519,42433058,42433060,40.846105,-73.936078,40.846727,-73.935622,79.12079432106154
2520,42433058,42436807,40.846105,-73.936078,40.84552,-73.934686,134.17644882895178
2521,42433058,42433057,40.846105,-73.936078,40.845434,-73.93657,85.35694517913544
2522,42433060,42449631,40.846727,-73.935622,40.847249,-73.936857,119.20402079028698
2523,42433060,42433062,40.846727,-73.935622,40.847358,-73.935172,79.75492853719656
2524,42433060,42433058,40.846727,-73.935622,40.846105,-73.936078,79.12079432106154
2525,42433062,42433064,40.847358,-73.935172,40.847999,-73.934693,81.91199658546203
2526,42433062,42452147,40.847358,-73.935172,40.846763,-73.933776,135.01275166062567
2527,42433062,42433060,40.847358,-73.935172,40.846727,-73.935622,79.75492853719656
2528,42433064,42428086,40.847999,-73.934693,40.848626,-73.934239,79.52580868017598
2529,42433064,42433062,40.847999,-73.934693,40.847358,-73.935172,81.91199658546202
2530,42433064,42449637,40.847999,-73.934693,40.84852,-73.935929,119.22361776821752
2531,42433066,42444069,40.849321,-73.933731,40.84984,-73.934966,119.0419971774833
2532,42433066,42433068,40.849321,-73.933731,40.849895,-73.93331,73.02278287298834
2533,42433066,42444060,40.849321,-73.933731,40.848735,-73.932337,134.37782702078746
2534,42433066,42428086,40.849321,-73.933731,40.848626,-73.934239,88.34457270980802
2535,42433068,42449639,40.849895,-73.93331,40.850417,-73.934544,119.13038483607625
2536,42433068,42433069,40.849895,-73.93331,40.850506,-73.932861,77.76519458581203
2537,42433068,42433066,40.849895,-73.93331,40.849321,-73.933731,73.02278287298834
2538,42433069,42438199,40.850506,-73.932861,40.851021,-73.934098,118.97486011931521
2539,42433069,42433072,40.850506,-73.932861,40.851095,-73.932433,74.76763026378688
2540,42433069,42433068,40.850506,-73.932861,40.849895,-73.93331,77.76519458581203
2541,42433069,42438189,40.850506,-73.932861,40.849921,-73.931472,133.9552760515785
2542,42433072,42433075,40.851095,-73.932433,40.851696,-73.931995,76.34305652626195
2543,42433072,42455259,40.851095,-73.932433,40.850509,-73.931043,134.08297264130073
2544,42433072,42433069,40.851095,-73.932433,40.850506,-73.932861,74.76763026378688
2545,42433075,42449644,40.851696,-73.931995,40.852213,-73.933226,118.6392491043979
2546,42433075,42454102,40.851696,-73.931995,40.851109,-73.930602,134.35806241649726
2547,42433075,42433072,40.851696,-73.931995,40.851095,-73.932433,76.34305652626196
2548,42433075,42433077,40.851696,-73.931995,40.85238,-73.931495,86.9479585735505
2549,42433077,42433080,40.85238,-73.931495,40.853062,-73.930996,86.71261627142333
2550,42433077,42433075,40.85238,-73.931495,40.851696,-73.931995,86.9479585735505
2551,42433077,42445675,40.85238,-73.931495,40.851793,-73.930101,134.43176398493483
2552,42433080,42436293,40.853062,-73.930996,40.853582,-73.932228,118.87485777994945
2553,42433080,42433077,40.853062,-73.930996,40.85238,-73.931495,86.71261627142333
2554,42433080,42433097,40.853062,-73.930996,40.853685,-73.930539,79.25893425366216
2555,42433097,42433107,40.853685,-73.930539,40.85431,-73.930082,79.45332288135988
2556,42433097,42433080,40.853685,-73.930539,40.853062,-73.930996,79.25893425366218
2557,42433097,42455335,40.853685,-73.930539,40.8531,-73.929147,134.176449702384
2558,42433107,42449654,40.85431,-73.930082,40.8548129,-73.9313354,119.55373321433575
2559,42433107,42433097,40.85431,-73.930082,40.853685,-73.930539,79.45332288135987
2560,42433107,42433115,40.85431,-73.930082,40.854908,-73.929644,76.05131159882713
2561,42433115,42433107,40.854908,-73.929644,40.85431,-73.930082,76.05131159882713
2562,42433115,42455337,40.854908,-73.929644,40.854321,-73.928254,134.13702856056972
2563,42433115,1762221470,40.854908,-73.929644,40.8555496,-73.929178,81.43643482536837
2564,42433138,42427769,40.856606,-73.928411,40.856182,-73.928716,53.69681201975685
2565,42433138,42433151,40.856606,-73.928411,40.8568009,-73.928266,24.879168000622087
2566,42433138,42427773,40.856606,-73.928411,40.8566083,-73.9297266,113.42163124437953
2567,42433151,42453586,40.8568009,-73.928266,40.8571635,-73.9282354,40.972699174788815
2568,42433151,42451932,40.8568009,-73.928266,40.8571682,-73.9274354,81.24773330593978
2569,42433151,42433138,40.8568009,-73.928266,40.856606,-73.928411,24.879168000622087
2570,42433161,42433163,40.799,-73.952408,40.799843,-73.952458,93.81736561238073
2571,42433161,2141026500,40.799,-73.952408,40.7999885,-73.9547869,228.70102639242
2572,42433163,42431201,40.799843,-73.952458,40.800686,-73.952508,93.8173656116459
2573,42433163,42433161,40.799843,-73.952458,40.799,-73.952408,93.81736561238073
2574,42433163,3099327974,40.799843,-73.952458,40.7995066,-73.9516448,78.09845301134531
2575,42433165,42431201,40.80153,-73.952556,40.800686,-73.952508,93.92101433041753
2576,42433165,42433173,40.80153,-73.952556,40.802361,-73.952588,92.4278642085869
2577,42433165,3099326121,40.80153,-73.952556,40.8007522,-73.9507232,177.07405379573794
2578,42433173,42433165,40.802361,-73.952588,40.80153,-73.952556,92.4278642085869
2579,42433173,2141026546,40.802361,-73.952588,40.8025125,-73.952928,33.24764190564514
2580,42433173,1705982030,40.802361,-73.952588,40.8028734,-73.9526749,58.60474957084706
2581,42433205,42433212,40.7082119,-74.0020192,40.7077587,-74.0016829,57.81549035245275
2582,42433205,42433231,40.7082119,-74.0020192,40.7082735,-74.0018952,12.497912754202332
2583,42433212,42433218,40.7077587,-74.0016829,40.7072869,-74.0013172,60.84403428523518
2584,42433212,42452620,40.7077587,-74.0016829,40.707216,-74.002744,107.90632242089188
2585,42433218,42433243,40.7072869,-74.0013172,40.7074429,-74.0010232,30.252378052132055
2586,42433218,3350498747,40.7072869,-74.0013172,40.7067145,-74.0023323,106.65019686767258
2587,42433229,42444271,40.708846,-74.002503,40.7080617,-74.0034584,118.7250262514168
2588,42433229,42422283,40.708846,-74.002503,40.7094916,-74.001657,101.19151883649914
2589,42433231,42433229,40.7082735,-74.0018952,40.708846,-74.002503,81.71365456369823
2590,42433231,5378284711,40.7082735,-74.0018952,40.708794,-74.0008601,104.71211084091344
2591,42433237,42433212,40.7078766,-74.0014687,40.7077587,-74.0016829,22.314796975565784
2592,42433237,42433231,40.7078766,-74.0014687,40.7082735,-74.0018952,56.922125402292785
2593,42433243,42433218,40.7074429,-74.0010232,40.7072869,-74.0013172,30.252378052132055
2594,42433243,42433237,40.7074429,-74.0010232,40.7078766,-74.0014687,61.120427457955394
2595,42433243,42438476,40.7074429,-74.0010232,40.7079114,-74.0001406,90.83045212130249
2596,42433252,42442549,40.7953595,-73.9694218,40.7959907,-73.9689571,80.37130132684415
2597,42433256,42431104,40.797149,-73.973651,40.7965558,-73.9722592,134.6060137725417
2598,42433256,42441889,40.797149,-73.973651,40.797888,-73.973462,83.69111140453641
2599,42433260,42433261,40.733439,-74.001103,40.733843,-74.001205,45.73153843477832
2600,42433260,42433286,40.733439,-74.001103,40.7336966,-74.0016383,53.45140013192997
2601,42433261,42433286,40.733843,-74.001205,40.7336966,-74.0016383,39.99342639710607
2602,42433261,4679523598,40.733843,-74.001205,40.7336361,-74.0026246,121.87693710458863
2603,42433264,42432194,40.734483,-74.001389,40.734688,-73.999973,121.53910006244156
2604,42433264,42433261,40.734483,-74.001389,40.733843,-74.001205,72.82504392572021
2605,42433269,42430813,40.735128,-74.001574,40.7350691,-74.0019694,33.97326250882605
2606,42433269,42433264,40.735128,-74.001574,40.734483,-74.001389,73.38614112315877
2607,42433272,42430824,40.7357626,-74.0017616,40.7357944,-74.0015452,18.58408451635217
2608,42433275,42433272,40.7364365,-74.0019538,40.7357626,-74.0017616,76.6548313244293
2609,42433275,42449076,40.7364365,-74.0019538,40.7362021,-74.0035332,135.68536412361323
2610,42433278,42432205,40.737066,-74.002136,40.737168,-74.001463,57.862771389367325
2611,42433278,42433275,40.737066,-74.002136,40.7364365,-74.0019538,71.65221659460246
2612,42433281,1692433942,40.732215,-73.998612,40.7316274,-73.9991063,77.48866064256892
2613,42433281,42430235,40.732215,-73.998612,40.732929,-74.000066,146.04390581336122
2614,42433282,42433260,40.7332427,-74.0007095,40.733439,-74.001103,39.710705222787674
2615,42433286,42433822,40.7336966,-74.0016383,40.7333795,-74.0025764,86.59270876818327
2616,42433292,42428468,40.729978,-73.994064,40.72958,-73.993262,80.80812850694635
2617,42433292,42449582,40.729978,-73.994064,40.729406,-73.994547,75.51421133404033
2618,42433295,42433292,40.73035,-73.994822,40.729978,-73.994064,76.12221820845295
2619,42433295,42456211,40.73035,-73.994822,40.7312837,-73.9940304,123.40978503817578
2620,42433298,42433295,40.7307232,-73.9955715,40.73035,-73.994822,75.59472782346124
2621,42433298,3584752508,40.7307232,-73.9955715,40.7314143,-73.996976,141.15713953699552
2622,42433298,42433356,40.7307232,-73.9955715,40.731209,-73.995119,66.12508567068257
2623,42433302,42448430,40.7113795,-73.9967881,40.7116012,-73.9942643,214.20451155048374
2624,42433302,4158680481,40.7113795,-73.9967881,40.7102137,-73.9965084,131.7416252531774
2625,42433324,42437135,40.7097487,-73.9963823,40.7092057,-73.996231,61.70255527265485
2626,42433324,588455858,40.7097487,-73.9963823,40.7097946,-73.9960795,26.034115341921144
2627,42433330,42440347,40.707905,-74.006021,40.707387,-74.005482,73.35991221998732
2628,42433330,673008453,40.707905,-74.006021,40.7084063,-74.0047736,119.02380719049992
2629,42433339,42442656,40.8322331,-73.9424802,40.8328806,-73.9420072,82.29516714045683
2630,42433339,42442651,40.8322331,-73.9424802,40.8315635,-73.9429693,85.10220612932154
2631,42433346,42427768,40.85623,-73.926863,40.855598,-73.927319,80.09431843150597
2632,42433346,42451932,40.85623,-73.926863,40.8571682,-73.9274354,132.82646944973138
2633,42433346,42433151,40.85623,-73.926863,40.8568009,-73.928266,134.24011312964998
2634,42433354,3584752508,40.731856,-73.996639,40.7314143,-73.996976,56.73683230846392
2635,42433354,42433356,40.731856,-73.996639,40.731209,-73.995119,146.9589550222191
2636,42433356,42456303,40.731209,-73.995119,40.7316,-73.9947861,51.743801573803495
2637,42433356,42433354,40.731209,-73.995119,40.731856,-73.996639,146.9589550222191
2638,42433377,42433385,40.7846024,-73.9419556,40.783656,-73.9434977,168.12970142347885
2639,42433385,4779073677,40.783656,-73.9434977,40.7830384,-73.9440353,82.42618147323499
2640,42433385,42449010,40.783656,-73.9434977,40.783939,-73.9442197,68.52238520628444
2641,42433421,42433422,40.7797131,-73.9438919,40.7792986,-73.9435726,53.55025427344444
2642,42433422,42424145,40.7792986,-73.9435726,40.7687012,-73.9491484,1375.1130139304632
2643,42433490,3631837584,40.7853351,-73.9403307,40.7852425,-73.9404921,17.063282761687596
2644,42433513,42456101,40.7887016,-73.9378507,40.7889397,-73.9405592,316.01032967208334
2645,42433513,42450468,40.7887016,-73.9378507,40.7896284,-73.9400642,213.17723303186634
2646,42433537,42435910,40.7134688,-73.9972984,40.7128049,-73.9971157,75.40088635650959
2647,42433537,588455742,40.7134688,-73.9972984,40.7136728,-73.997981,67.89230298852607
2648,42433537,42433539,40.7134688,-73.9972984,40.7136968,-73.9945593,232.32066296355356
2649,42433539,42433542,40.7136968,-73.9945593,40.7137475,-73.9939452,52.08072602538895
2650,42433539,42453691,40.7136968,-73.9945593,40.7142167,-73.9948341,62.27158116424302
2651,42433539,42433537,40.7136968,-73.9945593,40.7134688,-73.9972984,232.32066296355356
2652,42433542,42433539,40.7137475,-73.9939452,40.7136968,-73.9945593,52.08072602538895
2653,42433542,42433543,40.7137475,-73.9939452,40.7138283,-73.9929765,82.16368860060751
2654,42433542,42429636,40.7137475,-73.9939452,40.7142842,-73.9939481,60.27058045944168
2655,42433542,42435920,40.7137475,-73.9939452,40.7130913,-73.9936203,78.2516434501006
2656,42433543,42433542,40.7138283,-73.9929765,40.7137475,-73.9939452,82.16368860060751
2657,42433543,42457821,40.7138283,-73.9929765,40.7138471,-73.9927507,19.151604365703957
2658,42433545,42457821,40.7138684,-73.992495,40.7138471,-73.9927507,21.687760756657404
2659,42433545,42437972,40.7138684,-73.992495,40.7143903,-73.9925559,58.25062951887315
2660,42433545,5407894891,40.7138684,-73.992495,40.7140539,-73.9901964,194.88933488885382
2661,42433550,5407894891,40.7141814,-73.9886956,40.7140539,-73.9901964,127.34906640782876
2662,42433550,42435925,40.7141814,-73.9886956,40.7135074,-73.9885984,75.38039494443562
2663,42433550,42433551,40.7141814,-73.9886956,40.714317,-73.9871695,129.54656538830235
2664,42433551,42433553,40.714317,-73.9871695,40.7144649,-73.9853395,155.1612127559913
2665,42433551,42433550,40.714317,-73.9871695,40.7141814,-73.9886956,129.54656538830235
2666,42433551,42440408,40.714317,-73.9871695,40.7159628,-73.9867058,189.65902081077869
2667,42433553,42433554,40.7144649,-73.9853395,40.7145168,-73.9847039,53.897220894748
2668,42433553,588455700,40.7144649,-73.9853395,40.713798,-73.9852163,74.86828805563354
2669,42433553,42433551,40.7144649,-73.9853395,40.714317,-73.9871695,155.1612127559913
2670,42433554,42433553,40.7145168,-73.9847039,40.7144649,-73.9853395,53.897220894748
2671,42433554,42433555,40.7145168,-73.9847039,40.714637,-73.9832326,124.76312375102984
2672,42433554,42435931,40.7145168,-73.9847039,40.7138072,-73.9850489,84.44329825333034
2673,42433554,42427335,40.7145168,-73.9847039,40.7152208,-73.9842477,87.20891093523062
2674,42433555,4375208206,40.714637,-73.9832326,40.7146922,-73.982426,68.59523899002285
2675,42433555,42433554,40.714637,-73.9832326,40.7145168,-73.9847039,124.76312375102982
2676,42433557,4375208206,40.7148556,-73.9829891,40.7146922,-73.982426,50.83200081728048
2677,42433557,42433555,40.7148556,-73.9829891,40.714637,-73.9832326,34.703582502494406
2678,42433557,42452107,40.7148556,-73.9829891,40.7149508,-73.9833174,29.633585943090022
2679,42433564,42427915,40.7827173,-73.9712566,40.7820374,-73.9717336,85.6354108690227
2680,42433564,42435308,40.7827173,-73.9712566,40.7833496,-73.9707906,80.53152182699226
2681,42433565,42433564,40.783896,-73.9740655,40.7827173,-73.9712566,270.6603973402194
2682,42433565,42443280,40.783896,-73.9740655,40.7832429,-73.9745419,82.97879131435147
2683,42433567,42433565,40.7850879,-73.9769058,40.783896,-73.9740655,273.68489388794455
2684,42433567,42437305,40.7850879,-73.9769058,40.7857321,-73.9764355,81.86392939693208
2685,42433569,42431027,40.786917,-73.981229,40.7862926,-73.9797618,141.8472487054097
2686,42433569,42437312,40.786917,-73.981229,40.787722,-73.9811501,89.74473779292984
2687,42433569,42441587,40.786917,-73.981229,40.786184,-73.981448,84.09619106046765
2688,42433573,42440825,40.7208687,-74.0039184,40.720557,-74.0034834,50.45737801061841
2689,42433573,42440829,40.7208687,-74.0039184,40.7213697,-74.0046175,81.0958686906193
2690,42433574,42452040,40.721995,-74.002971,40.721621,-74.002208,76.59694251140054
2691,42433574,42433573,40.721995,-74.002971,40.7208687,-74.0039184,148.52639185427176
2692,42433577,42432148,40.724166,-74.001127,40.7229283,-74.0021754,163.5477497140037
2693,42433577,42442273,40.724166,-74.001127,40.723795,-74.000367,76.20360063487458
2694,42433578,42433577,40.725382,-74.000101,40.724166,-74.001127,160.49747317658725
2695,42433578,42454423,40.725382,-74.000101,40.725773,-74.000898,80.03035155159357
2696,42433581,1919595926,40.7266087,-73.9990701,40.7264932,-73.9991668,15.21049226706314
2697,42433581,42448558,40.7266087,-73.9990701,40.7270026,-73.9998695,80.37553117741524
2698,42433581,1692433924,40.7266087,-73.9990701,40.7276837,-73.9981746,141.3655511402571
2699,42433587,42456205,40.7295629,-73.9965691,40.72918,-73.995812,76.7242233297606
2700,42433587,42449817,40.7295629,-73.9965691,40.730155,-73.996063,78.44756293331909
2701,42433604,42443950,40.750959,-73.982724,40.7503411,-73.9831797,78.71035843526447
2702,42433604,42445910,40.750959,-73.982724,40.750282,-73.981123,154.5472315324675
2703,42433611,42428268,40.753517,-73.988787,40.7528998,-73.9873181,141.58257386593235
2704,42433611,42439960,40.753517,-73.988787,40.752895,-73.989243,79.12079401512459
2705,42433620,42433611,40.754707,-73.991633,40.753517,-73.988787,274.0034168654017
2706,42433620,42435654,40.754707,-73.991633,40.75533,-73.991177,79.21798269091549
2707,42433625,42433620,40.7559104,-73.9944724,40.754707,-73.991633,274.23998017418785
2708,42433625,4491359481,40.7559104,-73.9944724,40.7552917,-73.9949335,79.01100605229122
2709,42433644,42423885,40.7571006,-73.9973146,40.7577413,-73.9968472,81.40507803284517
2710,42433644,42433625,40.7571006,-73.9973146,40.7559104,-73.9944724,273.7340725627312
2711,42433712,246901366,40.706175,-74.01793,40.7049176,-74.017352,160.14155258968836
2712,42433712,42433715,40.706175,-74.01793,40.7068323,-74.0175699,79.37816180577848
2713,42433715,42433712,40.7068323,-74.0175699,40.706175,-74.01793,79.37816180577848
2714,42433715,279152444,40.7068323,-74.0175699,40.7069912,-74.0179459,36.29073818463632
2715,42433715,42433718,40.7068323,-74.0175699,40.7074569,-74.0171175,79.22699618257163
2716,42433718,42433715,40.7074569,-74.0171175,40.7068323,-74.0175699,79.22699618257163
2717,42433718,42427411,40.7074569,-74.0171175,40.708134,-74.016626,85.93057411482214
2718,42433718,42437819,40.7074569,-74.0171175,40.7075988,-74.0174564,32.64176599471979
2719,42433743,2141026499,40.7994807,-73.9553885,40.7994053,-73.9552082,17.35927679329076
2720,42433743,4016646214,40.7994807,-73.9553885,40.8005212,-73.9578682,238.9340797194665
2721,42433779,3099327948,40.8173165,-73.9386193,40.8172567,-73.9384793,13.54702139039006
2722,42433779,42440376,40.8173165,-73.9386193,40.8166971,-73.9390685,78.59057847471476
2723,42433781,2141026520,40.8185035,-73.9414661,40.8184403,-73.9413146,14.578042680142149
2724,42433781,42439897,40.8185035,-73.9414661,40.8178917,-73.9419319,78.54145323197024
2725,42433785,42433781,40.819673,-73.944231,40.8185035,-73.9414661,266.9184620579579
2726,42433785,42435860,40.819673,-73.944231,40.8202938,-73.9437782,78.8732810226062
2727,42433785,42435858,40.819673,-73.944231,40.819047,-73.944687,79.50976903083316
2728,42433789,42433785,40.820255,-73.945613,40.819673,-73.944231,133.2773969385703
2729,42433789,42439599,40.820255,-73.945613,40.819628,-73.946065,79.4447859370921
2730,42433789,42439601,40.820255,-73.945613,40.8208736,-73.9451567,78.8029738880432
